bmj-221-2,Dr Steven Alderson,Intensive Care Registrar; National Medical Director's Clinical Fellow,"Calvary Wakefield Hospital, Adelaide"
bmj-221-3,Djillali ANNANE,Professor in medicine,Univesity of Versailles SQY - University Paris Saclay
bmj-221-4,Marc Bonten,Professor,UMC Utrecht
bmj-222-0,Olgica Nedi,Head of Department,Institute for the Application of Nuclear Energy
bmj-222-1,Sabrina Pit,Medical Educator,Western Sydney University
bmj-222-2,Shelley Watcham,Associate Medical Director,Swedish Orphan Biovitrum
bmj-222-3,Christopher Baethge,Professor,"Deutsches Arzteblatt (J Germ Med Assoc), Univ Cologne Med Schol, Dept"
bmj-222-4,david schriger,professor,"dept of emergency medicine, UCLA"
bmj-223-0,Dr Virginia Minogue,Independent consultant and advisor,Independent
bmj-223-1,Phil Taverner,Public reviewer,None
bmj-223-2,Clare Turnbull,Professor in Medical Genomics,Institute of Cancer Research
bmj-223-3,Teri A Manolio,"Director, Division of Genomic Medicine",National Human Genome Research Institute
bmj-224-0,Ana Marusic,"Professor, Department Chair",University of Split School of Medicine
bmj-224-1,Vanessa Jordan,Senior Research Fellow,University of Auckland
bmj-224-2,Padmanabhan Badrinath,Consultant in Public Health Medicine,Suffolk County Council
bmj-224-3,Vojtech Huser,staff scientist,NIH/ NLM
bmj-226-0,Tanya Hauck,"Fellow, Addictions Psychiatry","CAMH, University of Toronto"
bmj-226-1,Dr. Gabriel Andreuccetti,Research Associate in Epidemiology,University of Sao Paulo Medical School
bmj-227-0,Anna Dencker,Senior lecturer,University of Gothenburg
bmj-227-1,Rafael Perera,Professor of Medical Statistics,University of Oxford
bmj-228-0,Jamie Kirkham,Professor of Biostatstics,University of Manchester
bmj-228-1,Adam Lake,Medical Director and Physician,Lancaster General/Penn Medicine
bmj-228-2,Nazrul Islam,Quantitative Research Associate,University of Cambridge
bmj-229-0,Tim Cole,Professor of medical statistics,UCL Great Ormond Street Institute of Child Health
bmj-23-0,Tim Cole,Professor of medical statistics,UCL Great Ormond Street Institute of Child Health
bmj-230-0,Kristie Ebi,Professor,University of Washington
bmj-230-1,Gary Cohen,"President, Health Care Without Harm",Health Care Without Harm
bmj-230-2,Jeremy Youde,"Dean, College of Liberal Arts",University of Minnesota Duluth
bmj-230-3,Dr Jackie Hyland,Consultant in Health Protection,NHS Tayside
bmj-231-0,Kellia Chiu,PhD Candidate,The University of Sydney
bmj-231-1,Stylianos Serghiou,PhD Candidate,Stanford University
bmj-231-2,Gary Collins,Professor of Medical Statistics,University of Oxford
bmj-234-0,Leonard Kroese MD PhD,Surgical Resident,Erasmus University Medical Center Rotterdam
bmj-234-1,Kristian Kiim Jensen,Medical Doctor,"Digestive Disease Center, Bispebjerg University Hospital, Copenhagen"
bmj-234-2,Gabriel Sandblom,Associate Professor,Karolinska Institutet
bmj-234-3,Jose J Diaz,Chief Acute Care Surgery,University of Maryland Medical Center
bmj-234-4,Gargi Nigam,Reviewer,BMJ
bmj-234-5,Guido Beldi,Surgeon,University of Bern
bmj-234-6,Richard Riley,Professor of Biostatistics,Keele University
bmj-235-0,Jon Deeks,Professor of Biostatistics,University of Birmingham
bmj-235-1,Kathryn Bradbury,Senior Research Fellow,University of Auckland
bmj-236-0,John Walsh,Lay reviewer,none
bmj-236-1,Lena Schmidt,Research Associate in Research Synthesis,University of Bristol
bmj-236-2,Dr Louise C Yates,Clinical Radiology Specialty Registrar,University Hospitals Birmingham
bmj-236-3,Ben Van Calster,Associate Professor,KU Leuven (Belgium)
bmj-236-5,Max A. Little,Senior Lecturer,University of Birmingham
bmj-236-6,Lynn Laidlaw,Reviewer,BMJ PPS
bmj-236-7,S. Swaroop Vedula,Assistant Research Professor,Johns Hopkins University
bmj-239-0,Heather Angus-Leppan,Consultant Neurologist,Royal Free London NHS Foundation Trust
bmj-239-1,Aleksander Chaibi,PostDoc,"Head and Neck Research Group, Research Centre, Akershus University Hospital,"
bmj-240-0,Wendy Prudhomme O'Meara,Associate Professor,Duke University
bmj-240-1,Adrian Hill,"Director, The Jenner Institute","Jenner Institute, University of Oxford"
bmj-240-2,Rebecca Chandler,Research physician,Uppsala Monitoring Centre
bmj-241-0,Julie Morris,Honorary Reader in Medical Statistics,University of Manchester
bmj-242-0,Rayjean Hung,Senior Investigator,"Lunenfeld-Tanenbaum Research Institute, Sinai Health System"
bmj-243-0,Jon Deeks,Professor of Biostatistics,University of Birmingham
bmj-245-0,Nithya Neelakantan,Postdoctoral Research Fellow,National University of Singapore
bmj-246-0,Tracey Beckwith,Patient reviewer,Patient reviewer
bmj-246-1,Sami Rsnen,Deputy Chief,"General Hospital Psychiatry, Northern Ostrobothnia Hospital district, Oulu"
bmj-246-2,Carl D'Arcy,Professor & Director,University of Saskatchewan
bmj-246-3,Shurong Lu,PhD candidate,"Nossal Institute for Global, The University of Melbourne"
bmj-246-4,Antonis Kousoulis,Director,Mental Health Foundation
bmj-248-0,Tim Cole,Professor of medical statistics,UCL Great Ormond Street Institute of Child Health
bmj-248-1,Andrew Prentice,"Head, MRC International Nutrition Group","MRC International Nutrition Group, London School of Hygiene & Tropical"
bmj-25-0,Christine Sommer,Project leader,Oslo University Hospital
bmj-25-1,david simmons,professor of medicine,Western Sydney University
bmj-25-2,Anne Karen Jenum,Professor,University of Oslo
bmj-250-0,Mary Schooling,Associate Professor,The University of Hong Kong
bmj-250-1,Adam Vaughan,Epidemiologist,Centers for Disease Control and Prevention
bmj-250-2,Angie Wade,Professor of Medical Statistics,UCL Great Ormond Street Institute of Child Health
bmj-251-0,Alison Gemmill,Assistant Professor,Johns Hopkins Bloomberg School of Public Health
bmj-251-1,Wendy J Graham,Professor of Obstetric Epidemiology,Lonodn School of Hygiene and Tropical Medicine
bmj-252-0,Joseph Dieleman,Associate Professor,University of Washington
bmj-252-1,Karen Grepin,Associate Professor,University of Hong Kong
bmj-253-0,Jennifer L. Payne,Associate Professor of Psychiatry,Johns Hopkins School of Medicine
bmj-253-1,"Catherine Monk, PhD",Professor of Medical Psychology,Columbia University Irving Medical Center
bmj-253-2,"Nancy Byatt, DO, MS, MBA, FACLP","Medical Director, MCPAP for Moms; Executive Director, Lifeline4Moms Director,",UMass Memorial Medical Center/UMass Medical School
bmj-253-3,Lauren Osborne,Assistant Professor,Johns Hopkins
bmj-254-0,Aleaxnder C. Tsai,Associate Professor of Psychiatry,Massachusetts General Hospital and Harvard Medical School
bmj-254-1,Sheri Weiser,Professor of Medicine,University of California San Francisco
bmj-255-0,Gary Collins,Professor of Medical Statistics,University of Oxford
bmj-255-1,Rachel Denholm,Senior Research Associate in Primary Care,University of Bristol
bmj-255-2,Chris Salisbury,Professor of Primary Health Care,University of Bristol
bmj-256-0,Emily W Harville,associate professor,Tulane University
bmj-256-1,Megan Harvey,Assistant Professor,Springfield College
bmj-256-2,Anne-Marie Nybo Andersen,Professor,"Department of Public Health, University of Copenhagen"
bmj-256-3,"Daniel Kuhr, MD",Resident Physician,"Department of Obstetrics and Gynecology, University Hospitals"
bmj-256-4,Jamie Kirkham,Professor of Biostatistics,University of Manchester
bmj-257-1,David Bates,"Chief, Division of General Internal Medicine",Brigham and Women's Hospital
bmj-257-2,Maria Panagioti,Senior Lecturer,University of Manchester
bmj-257-3,Stephen MCMAHON,Patient Advocate,Protecting Irish Patients CLG TA Irish Patients Association
bmj-258-1,John Hutton,Health Economist,NA
bmj-258-2,Osondu Ogbuoji,Assistant Professor,Duke University
bmj-259-1,Johanna Hanefeld,Associate Prof Health Policy and Systems,LSHTM
bmj-259-2,MARTIN MCKEE,Professor of European Public Health,LSHTM
bmj-26-0,Daniela Anker,PhD student,University of Bern
bmj-26-1,Jennifer Ho,Associate Professor of Medicine,Massachusetts General Hospital
bmj-26-2,Douglas Lee,Professor of Medicine,University of Toronto
bmj-26-3,Linda O'Keeffe,Senior Research Fellow,"School of Public Health, University College Cork"
bmj-26-4,Rafael Perera,Professor of Medical Statistics,University of Oxford
bmj-260-0,Mingyang Song,Assistant Professor,Harvard T.H. Chan School of Public Health
bmj-260-1,Yutaka Matsuoka,"Chief, Division of Health Care Research",National Cancer Center Japan
bmj-260-2,SHILPA SONTI,Postdoc Research Fellow,JEFFERSON UNIVERSITY
bmj-260-3,Dennis W.T. Nilsen,Professor of Medicine and Senior Consultant,University of Bergen and Stavanger University Hospital
bmj-260-4,Dr Gail Masterton,Consultant Gastroenterologist,Royal Infirmary of Edinburgh
bmj-261-0,Nicola Burgess,Associate Professor,University of Warwick k
bmj-262-0,Kelsi Anderson,Professor,Baylor College of Medicine
bmj-262-1,Federov Alexandr,Professor,"Cardiology Research Center, Moscow"
bmj-262-2,Debra Quantrill,Patient Reviewer,N/A
bmj-262-3,Charlotte Ebeling Barbier,"MD, PhD, Consultant Interventional Radiology",Uppsala University Hospital
bmj-263-0,Nabarun Dasgupta,Epidemiologist,University of North Carolina at Chapel Hill
bmj-263-1,Joshua Sharfstein,Professor of the Practice,Johns Hopkins Bloomberg School of Public Health
bmj-263-2,Brian Lund,Core Investigator,Iowa City VA Healthcare System
bmj-263-3,Rafael Perera,Professor of Medical Statistics,University of Oxford
bmj-265-1,Rasmus Kster-Rasmussen,MD postdoc,"The Research Unit for General Practice, Copenhagen University"
bmj-265-2,Zhaoli Dai,Postdoctoral research fellow,The University of Sydney
bmj-266-0,Yu Jiang,Professor,"School of Public Health, Chinese Academy of Medical Science & Peking Union"
bmj-266-1,Oscar Leonel Rueda-Ochoa,"MD, MSc, FACP, PhD (c)",Erasmus University MC
bmj-266-2,Katsuyuki Miura,Professor,Shiga University of Medical Science
bmj-266-3,angie wade,Professor of Medical Statistics,UCL Great Ormond Street Institute of Child Health
bmj-268-0,Javier Louro,Researcher in Epidemiology and Public Health,Hospital del Mar Medical Research Institute
bmj-268-1,Marc Saez,Full Professor of Statistics and Econometrics,University of Girona
bmj-268-2,Gary Collins,Professor of Medical Statistics,University of Oxford
bmj-269-0,Carlo Agostoni,Professor,University of Milan
bmj-269-1,Wendy Jones,Lay reviewer,No current affiliation
bmj-269-2,Dr. Jyoti Vijay,Senior Research Officer,Indian Institute of Health Management Research
bmj-269-3,Angie wade,Professor of Medical Statistics,UCL Great Ormond Street Institute of Child Health
bmj-27-0,Carroll Siu,Patient Reviewer,Parkinsons Disease
bmj-27-1,Marie HERR,Associate Professor of Public Health,Universit Versailles Saint Quentin en Yvelines
bmj-27-2,Sarah Keir,Consultant Physician,"Western General Hospital, Edinburgh"
bmj-27-3,Anthony Avery,Professor of Primary Health Care,University of Nottingham
bmj-27-4,Emily McDonald,Assistant professor of medicine,McGill University Health Centre
bmj-27-5,Taku Yabuki,Physician,NHO Tochigi medical center
bmj-27-6,Prof. Doron Garfinkel,Geriatric- Palliative Consultant & Head of Rational Deprescribing Clinic,"Sheba Medical Center, Tel Hashomer, Israel"
bmj-27-7,Katharine Wallis,Associate Professor,the University of Queensland
bmj-270-0,Susan L Norris,Scientist,WHO
bmj-270-1,Jon Jureidini,Psychiatrist,University of Adelaide
bmj-270-2,Piotr Ozieranski,Lecturer,University of Bath
bmj-270-3,Jake Checketts,Translational Research,Oklahoma State University
bmj-271-0,Anna Allford,Patient Reviewer,BMJ
bmj-271-1,Danielle Rice,Graduate Student,McGill University
bmj-271-2,Opeyemi BABATUNDE,Lecturer: Evidence Synthesis and Systematic Reviews,University of Keele
bmj-272-0,Jeffrey S. Flier,Higginson professor of Medicine,Harvard Medical School
bmj-272-1,Rebecca Parris,Student Support Worker,None
bmj-272-2,Juan Pablo Alperin,Assistant Professor,Simon Fraser University
bmj-272-3,Erin McKiernan,Profesor,Universidad Nacional Autnoma de Mxico
bmj-272-4,Harold C Sox,Professor of Medicine emeritus active,Geisel School of Medicine at Dartmouth
bmj-272-5,David Blumenthal,President,Commonwealth Fund
bmj-273-0,Richard Riley,Professor of Biostatistics,Keele University
bmj-274-0,Renata Yokota,PhD Student,Scientific Institute of Public Health (WIV-ISP) and VUB
bmj-274-1,Prof. Dr. Herman Van Oyen,Director,Scientific Institute of Public Health
bmj-274-2,Suwen Yang,Assistant Researcher,"Institute of Population Research, Shandong Academy of Social Sciences,"
bmj-274-3,Laura Cristina Falzon,Post-doctoral research associate,Institute of Infection and Global Health
bmj-274-4,Ohad Oren,Physician,University of Pennsylvania
bmj-275-0,Dr Sophie Bennett,Patient Reviewer,N/A
bmj-275-1,Ursula Schwab,Professor,"University of Eastern Finland, School of Medicine"
bmj-275-2,David Meyre,Associate Professor,McMaster University
bmj-275-3,Ehab Salah Eshak,Associate Professor,"Osaka University- Japan, Minia University-Egypt"
bmj-275-4,Qibin Qi,Assistant Professor,Albert Einstein College of Medicine
bmj-275-5,Gary Collins,Professor of Medical Statistics,University of Oxford
bmj-276-0,Dr Sophie Bennett,Patient Reviewer,N/A
bmj-276-1,Ursula Schwab,Professor,"University of Eastern Finland, School of Medicine"
bmj-276-2,David Meyre,Associate Professor,McMaster University
bmj-276-3,Ehab Salah Eshak,Associate Professor,"Osaka University- Japan, Minia University-Egypt"
bmj-276-4,Qibin Qi,Assistant Professor,Albert Einstein College of Medicine
bmj-276-5,Gary Collins,Professor of Medical Statistics,University of Oxford
bmj-277-0,Brook K. Baker,Professor,Northeastern U. School of Law
bmj-277-1,Joel Lexchin,Professor Emeritus,York University
bmj-277-2,Ruth Lopert,Adjunct Professor,George Washington University
bmj-277-3,Brook K. Baker,Professor,Northeastern U. School of Law
bmj-277-4,Joel Lexchin,Professor Emeritus,York University
bmj-277-5,Ruth Lopert,Adjunct Professor,George Washington University
bmj-278-1,Evelyn Kim,Associate Director for Science,"Centers for Disease Control and Prevention, Malawi"
bmj-278-2,Sheri Weiser,Associate Professor of Medicine,UCSF
bmj-278-3,Maricianah Onono,"Medical Doctor , Research Scientist",Kenya Medical Research Institute
bmj-279-1,Benn Sartorius,Professor,University of KwaZulu-Natal
bmj-280-0,Merrick Zwarenstein,Professor,"Dept of Family Medicine, Western University"
bmj-280-1,Noah Ivers,Clinician Scientist,Women's College Hospital - University of Toronto
bmj-280-2,Merrick Zwarenstein,Professor,"Dept of Family Medicine, Western University"
bmj-280-3,Noah Ivers,Clinician Scientist,Women's College Hospital - University of Toronto
bmj-282-0,Tom Sanders,Emeritus Professor of Nutrition and Dietetics,King's College London
bmj-282-1,Joline Beulens,Associate Professor,VUmc
bmj-282-2,Sonia Grandi,Doctoral Candidate,McGill University
bmj-282-3,Linda Oude Griep,Senior Research Associate,"MRC-Epidemiology Unit, Cambridge University"
bmj-282-4,Jim Mann,Professor of Medicine & Human Nutrition,University of Otago
bmj-283-1,Dr Gyorgy Scrinis,Senior Lecturer in Food Politics and Policy,University of Melbourne
bmj-283-2,Carmen Piernas,Senior Researcher,University of Oxford
bmj-283-3,Dariush Mozaffarian,Dean,Tufts Friedman School of Nutrition Science & Policy
bmj-285-0,Ray Moynihan,Senior Research Fellow,Bond University
bmj-285-1,David Newman-Toker,Professor of Neurology,The Johns Hopkins University School of Medicine
bmj-285-2,Richard Thomson,Professor,Newcastle University
bmj-286-0,Ray Moynihan,Senior Research Fellow,Bond University
bmj-286-1,David Newman-Toker,Professor of Neurology,The Johns Hopkins University School of Medicine
bmj-286-2,Richard Thomson,Professor,Newcastle University
bmj-287-0,David Nicholl,Consultant Neurologist,City Hospital Birmingham
bmj-287-1,Norman R Williams,Principal Research Associate,UCL
bmj-287-2,Stephanie Newell,Consultant,None
bmj-287-3,"Tanya Lord PhD, MPH","Director, Patient and Family Engagement",Foundation for Healthy Communities
bmj-287-4,Marika Davies,Medicolegal adviser,MPS
bmj-288-0,Jordi Merino,Research Associate,"Diabetes Unit, Center for Genomic Research, Massachusetts General"
bmj-288-1,Frank Hu,Professor,Harvard School of Public Health
bmj-288-2,Rob M. van Dam,Professor,National University of Singapore
bmj-288-3,Patricia Metcalf,Senior Lecturer,University of Auckland
bmj-288-5,Ulrika Ericson,Associate researcher,Lund university
bmj-288-6,Richard Riley,Professor of Biostatistics,Keele University
bmj-289-0,James Robinson,Professor,"University of California, Berkeley"
bmj-289-1,Sarunas Narbutas,Chairman,Youth Cancer Europe
bmj-289-2,Katie Harron,Senior lecturer in statistics,UCL
bmj-29-0,Edison Iglesias de Oliveira Vidal,Associate Professor,Sao Paulo State University
bmj-29-1,Arno Maetens,Postdoc,Vrije Universiteit Brussel
bmj-29-2,Katrien Moens,Scientist,Sciensano
bmj-29-3,Wai Man Liu,Associate Professor,Australian National University
bmj-291-0,Manoj Mohanan,Associate Professor,Duke University
bmj-291-1,Vivian Chia-Rong Hsieh,Assistant Professor,China Medical University (Taiwan)
bmj-291-2,Delanyo Dovlo,Retiree,WHO
bmj-292-0,Andreas Seiter,Lead Health Specialist,World Bank Group
bmj-292-1,Tams Bereczky,Communications Officer,European Patients' Academy for Therapeutic Innovation EUPATI
bmj-292-2,Dzintars Gotham,Consultant,Independent
bmj-293-0,Arlan L Rosenbloom,Adjunct Distinguished Service Prof. Emeritus,University of Florida College of Medicine
bmj-293-1,Nick Oliver,Wynn professor of metabolism,Imperial College
bmj-293-2,Helen Murphy,Professor of Medicine (Diabetes & antenatal Care) & Professor of Womens,University of Eat Anglia (UEA) & KCL
bmj-293-3,Dorothy Becker,Prof Pediatrics,Childrens Hospital and University of Pittsburgh
bmj-295-0,Wendean C Marsh,Operations Program Associate,State of Wisconsin
bmj-295-1,Eurdice Martnez Steele,Posdoctorate fellow,"Faculdade de Saude Publica, Universidade de Sao Paulo"
bmj-295-2,Maria Laura da Costa Louzada,Professor,UNIFESP
bmj-295-3,Kathryn Bradbury,Senior Research Fellow,University of Auckland
bmj-295-4,Yuming Chen,Professor,Sun Yat-sen University
bmj-295-5,Tammy Tong,Nutritional Epidemiologist,University of Oxford
bmj-296-0,Koen Voorend,Associate professor,"Instituto de Investigaciones Sociales, University of Costa Rica"
bmj-296-1,Shiri Noy,Assistant Professor of Sociology,Denison University
bmj-297-0,nicholas Moore,professor of clinical pharmacology,University of Bordeaux
bmj-297-1,Lesley Wise,Managing Director,Wise PV&RM Ltd
bmj-297-2,Charlotte Haug,Senior scientist,SINTEF
bmj-297-3,Robert Chen,Medical Officer,CDC
bmj-298-1,Srinath Reddy,President,Public Health Foundation of India
bmj-298-2,Andrew Mente,Professor,"Population Health Research Institute, McMaster University"
bmj-298-3,Ramon Estruch,"MD,","Hospital Clinic, University of Barcelona"
bmj-299-0,Patrick Jeurissen,Prof. Sustainability of Health Systems,Radboud University Medical Schoole
bmj-299-1,Niek de Wit,Professor of General Practice,"Julius Center, UMC Utrecht, the Netherlands"
bmj-3-0,Anders Hviid,Senior Investigator,"Department of Epidemiology Research, Statens Serum Institut"
bmj-3-1,Ditte Mlgaard-Nielsen,postdoc,Statens Serum Institut
bmj-3-2,Hai-yin Jiang,Research assistant,"State Key Laboratory for Diagnosis and Treatment of Infectious Diseases,"
bmj-3-3,Meredith M Howley,Epidemiologist,New York State Department of Health
bmj-3-4,Bjrn Pasternak,Associate professor,Karolinska Institutet
bmj-3-5,Amalia Levy,"MPH, PhD. Head of the ""Environment and Health Epidemiology Research Center""","Public Health Department, Faculty of Health Sciences, Ben-Gurion University of"
bmj-3-6,Julie Morris,Honorary Reader in Medical Statistics,University of Manchester
bmj-30-0,Harry Burns,Professor of Global Public Health,University of Strathclyde
bmj-30-1,Alec Morton,Professor of Management Science,University of Strathclyde
bmj-30-2,Mohammad Hajizadeh,Associate Professor,Dalhousie University
bmj-300-0,Aaron Bernstein,"Co-Director, Center for Climate Health and the Global Environment",Harvard T.H. Chan School of Public Health
bmj-300-1,Dr Kate Charlesworth,Medical consultant in Environmental Sustainability,"South Eastern Sydney Local Health District, Sydney, Australia"
bmj-302-0,Brook K. Baker,Professor,Northeastern University School of Law
bmj-303-0,Robert Lindsay,Reader,University of Glasgow
bmj-303-1,Ching-Chih Lee,Associate professor,National Yang-Ming University
bmj-303-2,Susan Jick,"Director,",Boston Collaborative Drug Surveillance Program
bmj-303-3,Tengfu Hsieh,Attending Urologist,Taichung Tzu Chi General Hospital
bmj-303-4,Teemu Murtola,Professor,"Univeristy of Tampere, Faculty of Medicine and Life Sciences"
bmj-304-0,Jane Jones,Patient Reviewer,Patient Reviewer
bmj-304-1,Louise van Galen,Research Fellow,Nanyang Technological University
bmj-304-2,"Cor J. Kalkman, MD, PhD",Professor of Anesthesiology,"University Medical Centre Utrecht, the Netherlands"
bmj-304-3,Stephen McMahon,Patient Advocate,Irish Patients Association and Pact for Patient Safety
bmj-304-4,Jamie Kirkham,Senior Lecturer in Medical Statistics,University of Liverpool
bmj-305-0,Gregory Simon,Investigator,Kaiser Permanente Washington
bmj-305-1,Tim J. Hartung,Research Assistant,University Medical Center Leipzig
bmj-305-2,George E. Tesar,Attending Psychiatrist,Cleveland Clinic
bmj-305-3,Angie Wade,Professor of Medical Statistics,University College London
bmj-306-0,Mei Chung,Associate Professor,"Dept. of Public Health and Community Medicine, School of Medicine,"
bmj-306-1,Jimmy Volmink,"Dean and Professor, Department of Global Health",Stellenbosch University
bmj-307-0,Huseyin Naci,Assistant Professor of Health Policy and Harkness Fellow in Health Policy,"London School of Economics, Harvard University"
bmj-307-1,Joel Lexchin,Professor Emeritus,York University
bmj-307-2,Rita Banzi,Researcher,Mario Negri Institute for Pharmacological Research
bmj-308-0,Nithya Neelakantan,Postdoctoral Fellow,National University of Singapore
bmj-308-1,Jenny Chang-Claude,Group head,German Cancer Research Center
bmj-308-2,Ivonne Solis-Trapala,Senior Lecturer in Medical Statistics,Keele University
bmj-308-3,Victor W. Zhong,Postdoctoral fellow,Northwestern University
bmj-308-4,Tammy Tong,Nutritional Epidemiologist,"Cancer Epidemiology Unit, University of Oxford"
bmj-308-5,Xuehong Zhang,Assistant Professor,Harvard Medical School and Brigham and Women's Hospital
bmj-31-0,Guido Beldi,surgeon,"University of Bern, Switzerland"
bmj-31-1,Gabriel Sandblom,Associate Professor,"Department of Surgery, Sdersjukhuset, Stockholm"
bmj-31-2,Kristian Kiim Jensen,"Surgeon, MD, PhD",Bispebjerg University Hospital
bmj-31-3,Richard Riley,Professor of Biostatistics,Keele University
bmj-310-0,Leslie Curry,Professor,Yale School of Public Health
bmj-310-1,Lauren P. Babich,Child Nutrition Outreach Manager,Greater Pittsburgh Community Food Bank
bmj-310-2,Sibylle Erdmann,Parent Carer,London Neonatal Operational Delivery Network
bmj-311-0,Per Olav Vandvik,Professor,University of Oslo
bmj-311-1,Paul Shekelle,"Natural Sci-MD, Aff Adjunct",RAND Corporation
bmj-312-0,Ewoud Schuit,Assistant Professor Clinical Epidemiology,University Medical Center Utrecht
bmj-312-1,Thomas Debray,Assistant Professor,Julius Center for Health Sciences and Primary Care
bmj-312-2,Shyamali Dharmage,Professor,University of Melbourne
bmj-312-3,Orestis Panagiotou,Assistant Professor,Brown University
bmj-313-0,Narcyz Ghinea,Postdoctoral Researcher,University of Sydney
bmj-313-1,Tams Bereczky,Communications Officer,European Patients Academy for Therapeutic Innovation
bmj-313-2,Jordan Jarvis,DrPH Candidate,London School of Hygiene & Tropical Medicine
bmj-314-0,Andre Brunoni,Associate Professor,Faculdade de Medicina da Universidade de So Paulo
bmj-314-1,Loukia Spineli,Principal Investigator,"Institut fr Biometrie, Medizinische Hochschule Hannover, Hannover,"
bmj-314-2,Huseyin Naci,Assistant Professor of Health Policy,London School of Economics and Political Science
bmj-318-0,Geraldine McNeill,Emeritus Professor,University of Aberdeen
bmj-318-1,Ashley Holmes,Adjunct Instructor,Meredith College
bmj-319-0,Nabeel Mangadan-Konath,Consultant,Independent Consultant in Public Health
bmj-32-0,Gary Frost,Profesor of Nutrition and Dietetics,Imperial College London
bmj-32-1,Lukas Schwingshackl,Postdoctoral Researcher,University of Freiburg
bmj-32-2,Wendy Jones,Freelance,University of Liverpool
bmj-320-0,Ursula Schwab,Professor,University of Eastern Finland
bmj-320-1,Qibin Qi,Associate Professor,Albert Einstein College of Medicine
bmj-320-2,Ehab Salah Eshak,Associate Professor,"Osaka University- Japan, Minia University-Egypt"
bmj-320-3,Richard Riley,Professor of Biostatistics,Keele University
bmj-320-4,Gary Collins,Professor of Medical Statistics,University of Oxford
bmj-323-0,Richard Riley,Professor of Biostatistics,Keele University
bmj-324-0,Dr Austen El-Osta,"Acting Director, Self Care Academic Research Unit",Imperial College London
bmj-324-1,Martha Brady,"Director, Reproductive Health",PATH
bmj-324-2,Tams Bereczky,Communications Officer,European Patients Academy for Therapeutic Innovation
bmj-325-0,Annalijn Conklin,Assistant Professor and Scientist,University of British Columbia and Centre for Health Evaluation and
bmj-325-1,"Patrick Fleming, BSc(Nutrition), MSc, MD, FRCPC",Dermatologist/Epidemiologist,Private Practice
bmj-325-2,Lennert Veerman,Professor of Public Health,"Griffith University, Gold Coast, QLD, Australia"
bmj-326-0,Toshiaki Ohkuma,Research fellow,The George Institute for Global Health
bmj-326-1,Maria Sarigianni,clinical researcher,"Clinical Research and Evidence-Based Medicine Unit, Second Medical"
bmj-326-2,Sheriza N. Baksh,Post-doctoral Fellow,Johns Hopkins University
bmj-326-3,Keming Yang,PhD student and graduate assistant,Indiana University
bmj-326-4,Jennifer Hirst,Senior Primary Care Researcher,University of Oxford
bmj-326-5,Rafael Perera,Professor of Medical Statistics,University of Oxford
bmj-327-0,Kathryn Bradbury,Senior Research Fellow,University of Auckland
bmj-327-1,Yuming Chen,Professor,Sun Yat-sen University
bmj-327-2,Eurdice Martnez Steele,Posdoctorate,School of Public Health
bmj-327-3,Richard Riley,Professor of Biostatistics,Keele University
bmj-328-0,Peter Green,NHS Project Manager (Retired),NHSBSA (Retired)
bmj-328-1,Henrik Bggild,Associate professor,"Public Health and Epidemiology Group, Aalborg University"
bmj-328-2,Simon Bacon,Professor,Concordia University
bmj-328-3,Brian Lee,Associate Professor of Epidemiology and Biostatistics,Drexel University School of Public Health
bmj-330-0,Matejka Rebolj,Senior Epidemiologist,King's College London
bmj-330-1,Ajenifuja Kayode Olusegun,Lecturer/Consultant,Obafemi Awolowo University /Teaching hospitals Complex
bmj-330-2,Maribel Almonte,Head of Prevention and Implementation Group,International Agency for Research on Cancer
bmj-331-0,Mark Hamer,Professor of Exercise as Medicine,Loughborough University
bmj-331-1,Emmanuel Stamatakis,"Professor of physical activity, lifestyle, and population health",University of Sydney
bmj-331-2,Pedro F Saint-Maurice,Postdoctoral fellow,National Cancer Institute
bmj-332-0,Zoltan Kutalik,Associate Professor,UNIL-CHUV
bmj-332-1,Ian Reid,Professor,University of Auckland
bmj-332-2,JUE SHENG ONG,PhD Student,QIMR Berghofer
bmj-332-3,Tea Skaaby,"Senior researcher, MD, PhD",Center for Clinical Research and Prevention
bmj-334-0,Arturo Pereira,Senior Consultant in Hematology,"Hospital Clnic. Barcelona, Spain."
bmj-334-1,"Darrell J. Triulzi, M.D.","Director, Division of Transfusion Medicine",University of Pittsburgh
bmj-334-2,Paul M Ness MD,"Professor, Pathology, Medicine, and Oncology",Johns Hopkins Medical Institutions
bmj-335-1,Mary McNeil,Consultant,n/a
bmj-335-2,Kate Donald,"Director, Human Rights in Sustainable Development",Center for Economic and Social Rights
bmj-336-0,"Richelle Power, MPH",Public Health Maternal-Infant Outcomes Advocate,N/A
bmj-336-1,Emmanuel Bujold,Professor,"University Laval, Quebec, Canada"
bmj-336-2,Ageeth Schonewille-Rosman,Dr.,Erasmus MC
bmj-337-0,Richard Riley,Professor of Biostatistics,Keele University
bmj-34-0,Jillian Banfield,Research Project Coordinator,Nova Scotia Health Authority
bmj-34-1,Kazuki Yoshida,Associate Epidemiologist,Brigham and Women's Hospital
bmj-34-2,Markus Bredemeier,Supervisor of Medical Residency,Rheumatology Service at Hospital Nossa Senhora da Conceio - Grupo
bmj-34-3,Glen Hazlewood,Assistant Professor,University of Calgary
bmj-34-4,Elizabeth Tanjong Ghogomu,Reserch Associate,Bruyere Research Institute
